Zangief,0.493,0.444,0.453,0.5,0.32,0.432,0.434,0.528,0.416,0.47,0.519,0.483,0.406,0.514,0.489,0.486,0.500,0.424,0.55,0.472,0.524,0.468,0.455,0.54,0.5,0.532,0.524,0.527,0.514,0.51,0.536,0.514,0.556,0.555,0.567,0.558,0.521,0.557,0.463,0.522
Poison,0.397,0.424,0.445,0.45,0.421,0.431,0.426,0.445,0.428,0.457,0.509,0.419,0.472,0.484,0.521,0.498,0.577,0.500,0.48,0.507,0.528,0.48,0.542,0.522,0.518,0.535,0.487,0.556,0.528,0.504,0.541,0.52,0.528,0.534,0.528,0.526,0.548,0.543,0.512,0.508
Laura,0.468,0.473,0.493,0.521,0.499,0.525,0.493,0.511,0.498,0.464,0.504,0.507,0.481,0.494,0.512,0.5,0.45,0.52,0.500,0.514,0.507,0.543,0.491,0.541,0.523,0.509,0.502,0.501,0.487,0.526,0.516,0.535,0.529,0.514,0.538,0.518,0.498,0.512,0.573,0.553
G,0.422,0.428,0.465,0.471,0.472,0.479,0.462,0.46,0.455,0.48,0.482,0.472,0.492,0.497,0.475,0.528,0.528,0.493,0.486,0.500,0.513,0.491,0.485,0.506,0.52,0.511,0.539,0.525,0.52,0.533,0.534,0.518,0.551,0.526,0.501,0.549,0.531,0.528,0.57,0.532
Karin,0.421,0.445,0.469,0.462,0.472,0.463,0.45,0.463,0.476,0.468,0.512,0.47,0.476,0.454,0.49,0.507,0.476,0.472,0.493,0.487,0.500,0.518,0.531,0.502,0.517,0.5,0.507,0.527,0.529,0.499,0.509,0.53,0.493,0.535,0.529,0.529,0.531,0.535,0.511,0.547
Nash,0.448,0.464,0.412,0.435,0.452,0.47,0.494,0.445,0.486,0.476,0.469,0.484,0.513,0.481,0.485,0.487,0.532,0.52,0.457,0.509,0.482,0.500,0.533,0.507,0.497,0.52,0.492,0.524,0.516,0.52,0.518,0.535,0.511,0.519,0.498,0.509,0.534,0.529,0.566,0.523
Sagat,0.473,0.445,0.399,0.406,0.403,0.447,0.47,0.442,0.467,0.494,0.43,0.455,0.445,0.447,0.501,0.466,0.545,0.458,0.509,0.515,0.469,0.467,0.500,0.487,0.498,0.518,0.492,0.518,0.532,0.517,0.537,0.551,0.558,0.526,0.515,0.539,0.552,0.526,0.48,0.519
Kolin,0.428,0.433,0.494,0.475,0.511,0.469,0.456,0.469,0.461,0.431,0.494,0.48,0.513,0.477,0.476,0.485,0.46,0.478,0.459,0.494,0.498,0.493,0.513,0.500,0.523,0.474,0.498,0.504,0.509,0.52,0.51,0.516,0.528,0.531,0.527,0.545,0.528,0.517,0.557,0.535
Zeku,0.429,0.445,0.405,0.451,0.51,0.47,0.44,0.441,0.467,0.497,0.486,0.497,0.458,0.487,0.483,0.468,0.5,0.482,0.477,0.48,0.483,0.503,0.502,0.477,0.500,0.488,0.496,0.523,0.527,0.504,0.488,0.504,0.506,0.537,0.513,0.541,0.539,0.535,0.556,0.529
ChunLi,0.434,0.453,0.478,0.47,0.426,0.46,0.469,0.472,0.471,0.471,0.499,0.492,0.447,0.457,0.494,0.471,0.468,0.465,0.491,0.489,0.5,0.48,0.482,0.526,0.512,0.500,0.525,0.51,0.494,0.496,0.495,0.53,0.529,0.505,0.521,0.51,0.515,0.513,0.464,0.522
Ibuki,0.414,0.426,0.438,0.451,0.458,0.43,0.479,0.45,0.455,0.451,0.497,0.476,0.471,0.45,0.454,0.483,0.476,0.513,0.498,0.461,0.493,0.509,0.508,0.502,0.504,0.475,0.500,0.512,0.515,0.49,0.475,0.51,0.484,0.511,0.523,0.499,0.529,0.512,0.537,0.505
Ryu,0.457,0.454,0.448,0.446,0.418,0.453,0.452,0.454,0.484,0.498,0.448,0.471,0.464,0.466,0.495,0.471,0.473,0.444,0.499,0.475,0.473,0.476,0.482,0.496,0.477,0.49,0.488,0.500,0.515,0.504,0.499,0.5,0.493,0.512,0.523,0.507,0.524,0.514,0.479,0.528
Ken,0.44,0.439,0.464,0.464,0.447,0.475,0.49,0.46,0.502,0.484,0.434,0.485,0.478,0.501,0.465,0.479,0.486,0.472,0.513,0.48,0.472,0.484,0.468,0.491,0.473,0.506,0.485,0.485,0.500,0.494,0.518,0.483,0.483,0.493,0.533,0.51,0.513,0.512,0.518,0.553
Lucia,0.393,0.436,0.408,0.435,0.445,0.448,0.461,0.428,0.471,0.433,0.474,0.457,0.485,0.463,0.458,0.484,0.49,0.496,0.474,0.467,0.501,0.48,0.483,0.48,0.496,0.504,0.51,0.496,0.506,0.500,0.5,0.489,0.498,0.492,0.496,0.529,0.503,0.515,0.577,0.555
Juri,0.394,0.442,0.428,0.428,0.488,0.426,0.433,0.461,0.445,0.461,0.479,0.456,0.493,0.468,0.462,0.493,0.464,0.459,0.484,0.466,0.491,0.482,0.463,0.49,0.512,0.505,0.525,0.501,0.482,0.5,0.500,0.514,0.501,0.509,0.488,0.509,0.515,0.505,0.541,0.507
Gill,0.416,0.426,0.415,0.413,0.417,0.438,0.441,0.418,0.432,0.448,0.444,0.462,0.468,0.415,0.439,0.456,0.486,0.48,0.465,0.482,0.47,0.465,0.449,0.484,0.496,0.47,0.49,0.5,0.517,0.511,0.486,0.500,0.525,0.524,0.531,0.524,0.523,0.513,0.47,0.509
Seth,0.363,0.397,0.4,0.397,0.421,0.429,0.399,0.442,0.416,0.451,0.464,0.457,0.44,0.433,0.462,0.488,0.444,0.472,0.471,0.449,0.507,0.489,0.442,0.472,0.494,0.471,0.516,0.507,0.517,0.502,0.499,0.475,0.500,0.532,0.508,0.549,0.528,0.53,0.443,0.512
Kage,0.432,0.43,0.431,0.437,0.459,0.455,0.432,0.447,0.464,0.448,0.457,0.464,0.447,0.483,0.467,0.471,0.445,0.466,0.486,0.474,0.465,0.481,0.474,0.469,0.463,0.495,0.489,0.488,0.507,0.508,0.491,0.476,0.468,0.500,0.514,0.509,0.513,0.516,0.511,0.517
R.Mika,0.415,0.438,0.435,0.472,0.471,0.445,0.464,0.465,0.445,0.428,0.476,0.466,0.463,0.453,0.447,0.485,0.433,0.472,0.462,0.499,0.472,0.502,0.485,0.473,0.487,0.479,0.477,0.477,0.467,0.504,0.512,0.469,0.492,0.486,0.500,0.497,0.495,0.519,0.521,0.513
Cammy,0.383,0.43,0.461,0.436,0.476,0.44,0.452,0.435,0.419,0.433,0.456,0.463,0.441,0.488,0.442,0.46,0.442,0.474,0.482,0.451,0.471,0.491,0.461,0.455,0.459,0.49,0.501,0.493,0.49,0.471,0.491,0.476,0.451,0.491,0.503,0.500,0.496,0.518,0.493,0.539
Sakura,0.415,0.411,0.444,0.423,0.418,0.434,0.468,0.436,0.495,0.458,0.438,0.476,0.463,0.47,0.455,0.467,0.479,0.452,0.502,0.469,0.469,0.466,0.448,0.472,0.461,0.485,0.471,0.476,0.487,0.497,0.485,0.477,0.472,0.487,0.505,0.505,0.500,0.489,0.53,0.52
Akuma,0.443,0.435,0.446,0.433,0.415,0.43,0.451,0.447,0.474,0.459,0.447,0.467,0.453,0.48,0.471,0.472,0.443,0.457,0.488,0.472,0.465,0.471,0.474,0.483,0.465,0.487,0.488,0.486,0.488,0.485,0.495,0.487,0.47,0.484,0.481,0.482,0.511,0.500,0.494,0.518
Menat,0.356,0.417,0.388,0.353,0.425,0.362,0.441,0.387,0.388,0.425,0.461,0.41,0.457,0.49,0.471,0.434,0.537,0.488,0.427,0.43,0.489,0.434,0.52,0.443,0.444,0.536,0.463,0.521,0.482,0.424,0.459,0.53,0.557,0.489,0.479,0.507,0.47,0.506,0.500,0.455
Rashid,0.403,0.436,0.425,0.45,0.538,0.443,0.476,0.402,0.469,0.418,0.434,0.484,0.476,0.463,0.43,0.466,0.478,0.492,0.447,0.468,0.453,0.477,0.481,0.465,0.472,0.478,0.495,0.472,0.448,0.445,0.493,0.491,0.488,0.483,0.487,0.461,0.48,0.482,0.545,0.500
