Falke,0.44,0.476,0.476,0.446,0.459,0.436,0.421,0.52,0.499,0.508,0.500,0.516,0.492,0.521,0.493,0.512,0.58,0.491,0.513,0.522,0.536,0.551,0.495,0.508,0.518,0.512,0.504,0.512,0.531,0.537,0.528,0.52,0.529,0.556,0.539,0.561,0.547,0.542,0.549,0.548
Alex,0.46,0.471,0.433,0.483,0.499,0.507,0.549,0.473,0.495,0.476,0.484,0.500,0.528,0.501,0.533,0.48,0.514,0.562,0.531,0.49,0.531,0.539,0.527,0.528,0.517,0.529,0.524,0.518,0.51,0.544,0.52,0.543,0.514,0.535,0.529,0.542,0.517,0.572,0.545,0.533
Guile,0.479,0.484,0.504,0.474,0.503,0.474,0.459,0.502,0.496,0.52,0.508,0.472,0.500,0.484,0.508,0.515,0.486,0.472,0.498,0.489,0.473,0.556,0.518,0.492,0.521,0.483,0.53,0.508,0.499,0.507,0.539,0.516,0.557,0.512,0.527,0.531,0.538,0.532,0.556,0.566
FANG,0.461,0.505,0.444,0.459,0.45,0.515,0.476,0.462,0.475,0.478,0.48,0.499,0.516,0.500,0.514,0.52,0.494,0.518,0.496,0.464,0.554,0.546,0.512,0.485,0.532,0.523,0.561,0.534,0.533,0.507,0.541,0.564,0.519,0.52,0.524,0.505,0.521,0.537,0.549,0.53
G,0.425,0.43,0.467,0.483,0.493,0.465,0.497,0.487,0.472,0.461,0.507,0.467,0.492,0.486,0.500,0.474,0.544,0.522,0.526,0.49,0.509,0.493,0.509,0.54,0.52,0.524,0.5,0.523,0.507,0.528,0.534,0.536,0.532,0.537,0.496,0.555,0.532,0.547,0.546,0.54
Cody,0.489,0.467,0.514,0.467,0.486,0.497,0.435,0.476,0.477,0.487,0.488,0.52,0.485,0.48,0.526,0.500,0.494,0.472,0.516,0.503,0.518,0.477,0.507,0.516,0.539,0.526,0.541,0.515,0.526,0.512,0.504,0.526,0.524,0.526,0.54,0.564,0.533,0.542,0.53,0.571
Zangief,0.483,0.447,0.476,0.523,0.457,0.533,0.339,0.459,0.452,0.406,0.42,0.486,0.514,0.506,0.456,0.506,0.500,0.429,0.481,0.555,0.533,0.446,0.459,0.508,0.489,0.537,0.483,0.537,0.529,0.523,0.521,0.541,0.515,0.553,0.566,0.549,0.511,0.461,0.572,0.549
Poison,0.41,0.436,0.459,0.437,0.426,0.457,0.422,0.471,0.447,0.427,0.509,0.438,0.528,0.482,0.478,0.529,0.571,0.500,0.511,0.492,0.495,0.548,0.497,0.494,0.503,0.506,0.509,0.529,0.525,0.523,0.556,0.509,0.532,0.511,0.502,0.511,0.539,0.538,0.546,0.498
Zeku,0.443,0.451,0.448,0.466,0.496,0.435,0.523,0.487,0.449,0.479,0.487,0.469,0.502,0.504,0.474,0.484,0.519,0.489,0.500,0.488,0.493,0.513,0.522,0.499,0.507,0.505,0.494,0.492,0.499,0.486,0.519,0.512,0.521,0.539,0.515,0.534,0.532,0.575,0.559,0.523
Laura,0.446,0.455,0.514,0.516,0.492,0.502,0.504,0.441,0.496,0.477,0.478,0.51,0.511,0.536,0.51,0.497,0.445,0.508,0.512,0.500,0.498,0.492,0.538,0.517,0.489,0.509,0.517,0.52,0.519,0.502,0.491,0.512,0.493,0.494,0.54,0.533,0.503,0.563,0.532,0.558
Karin,0.424,0.463,0.468,0.466,0.471,0.463,0.474,0.466,0.43,0.455,0.464,0.469,0.527,0.446,0.491,0.482,0.467,0.505,0.507,0.502,0.500,0.51,0.504,0.498,0.501,0.484,0.517,0.498,0.506,0.516,0.52,0.487,0.524,0.522,0.526,0.518,0.547,0.515,0.54,0.539
Sagat,0.473,0.474,0.424,0.405,0.444,0.437,0.392,0.501,0.465,0.48,0.449,0.461,0.444,0.454,0.507,0.523,0.554,0.452,0.487,0.508,0.49,0.500,0.455,0.481,0.517,0.488,0.528,0.507,0.504,0.518,0.524,0.544,0.54,0.529,0.527,0.538,0.529,0.509,0.534,0.53
Nash,0.424,0.478,0.433,0.453,0.462,0.439,0.448,0.482,0.489,0.483,0.505,0.473,0.482,0.488,0.491,0.493,0.541,0.503,0.478,0.462,0.496,0.545,0.500,0.492,0.509,0.486,0.511,0.498,0.524,0.491,0.519,0.506,0.515,0.519,0.487,0.513,0.528,0.577,0.531,0.528
Necalli,0.406,0.445,0.469,0.462,0.447,0.455,0.5,0.464,0.475,0.511,0.492,0.472,0.508,0.515,0.46,0.484,0.492,0.506,0.501,0.483,0.502,0.519,0.508,0.500,0.499,0.5,0.518,0.487,0.521,0.498,0.512,0.504,0.506,0.507,0.522,0.517,0.53,0.538,0.526,0.538
Lucia,0.408,0.47,0.428,0.461,0.456,0.456,0.473,0.446,0.49,0.499,0.482,0.483,0.479,0.468,0.48,0.461,0.511,0.497,0.493,0.511,0.499,0.483,0.491,0.501,0.500,0.508,0.473,0.505,0.501,0.524,0.51,0.509,0.522,0.491,0.524,0.522,0.521,0.553,0.535,0.542
Ibuki,0.426,0.468,0.434,0.448,0.435,0.449,0.502,0.451,0.463,0.436,0.488,0.471,0.517,0.477,0.476,0.474,0.463,0.494,0.495,0.491,0.516,0.512,0.514,0.5,0.492,0.500,0.519,0.512,0.506,0.496,0.511,0.497,0.52,0.508,0.52,0.505,0.529,0.51,0.527,0.535
Gill,0.462,0.447,0.455,0.435,0.457,0.43,0.449,0.482,0.478,0.474,0.496,0.476,0.47,0.439,0.5,0.459,0.517,0.491,0.506,0.483,0.483,0.472,0.489,0.482,0.527,0.481,0.500,0.505,0.483,0.505,0.515,0.529,0.53,0.537,0.537,0.537,0.526,0.477,0.53,0.525
Kolin,0.42,0.428,0.487,0.459,0.435,0.447,0.512,0.438,0.428,0.453,0.488,0.482,0.492,0.466,0.477,0.485,0.463,0.471,0.508,0.48,0.502,0.493,0.502,0.513,0.495,0.488,0.495,0.500,0.484,0.496,0.506,0.51,0.512,0.514,0.526,0.538,0.517,0.53,0.526,0.545
ChunLi,0.436,0.451,0.49,0.481,0.457,0.47,0.434,0.464,0.464,0.48,0.469,0.49,0.501,0.467,0.493,0.474,0.471,0.476,0.501,0.481,0.494,0.496,0.476,0.479,0.499,0.494,0.517,0.516,0.500,0.503,0.502,0.52,0.491,0.5,0.503,0.496,0.526,0.495,0.513,0.535
Juri,0.398,0.451,0.433,0.437,0.439,0.456,0.477,0.463,0.442,0.476,0.463,0.456,0.493,0.493,0.472,0.488,0.477,0.477,0.514,0.498,0.484,0.482,0.509,0.502,0.476,0.504,0.495,0.504,0.497,0.500,0.509,0.486,0.491,0.505,0.513,0.531,0.53,0.528,0.529,0.518
Ryu,0.465,0.458,0.461,0.461,0.453,0.458,0.43,0.493,0.465,0.484,0.472,0.48,0.461,0.459,0.466,0.496,0.479,0.444,0.481,0.509,0.48,0.476,0.481,0.488,0.49,0.489,0.485,0.494,0.498,0.491,0.500,0.48,0.517,0.513,0.525,0.498,0.516,0.498,0.519,0.539
Seth,0.388,0.412,0.433,0.424,0.453,0.435,0.419,0.442,0.422,0.424,0.48,0.457,0.484,0.436,0.464,0.474,0.459,0.491,0.488,0.488,0.513,0.456,0.494,0.496,0.491,0.503,0.471,0.49,0.48,0.514,0.52,0.500,0.521,0.532,0.528,0.541,0.535,0.477,0.544,0.554
Ken,0.439,0.446,0.472,0.476,0.464,0.449,0.477,0.48,0.49,0.505,0.471,0.486,0.443,0.481,0.468,0.476,0.485,0.468,0.479,0.507,0.476,0.46,0.485,0.494,0.478,0.48,0.47,0.488,0.509,0.509,0.484,0.48,0.500,0.495,0.534,0.503,0.497,0.507,0.509,0.556
Kage,0.437,0.426,0.441,0.446,0.459,0.46,0.469,0.466,0.448,0.478,0.444,0.465,0.488,0.48,0.463,0.474,0.447,0.489,0.461,0.506,0.478,0.471,0.481,0.493,0.509,0.492,0.463,0.486,0.5,0.495,0.487,0.468,0.505,0.500,0.525,0.51,0.521,0.512,0.525,0.548
R.Mika,0.421,0.433,0.468,0.481,0.462,0.47,0.489,0.429,0.443,0.446,0.461,0.471,0.473,0.476,0.504,0.46,0.434,0.498,0.485,0.46,0.474,0.473,0.513,0.478,0.476,0.48,0.463,0.474,0.497,0.487,0.475,0.472,0.466,0.475,0.500,0.503,0.532,0.558,0.521,0.533
Cammy,0.366,0.428,0.44,0.443,0.445,0.429,0.487,0.425,0.454,0.425,0.439,0.458,0.469,0.495,0.445,0.436,0.451,0.489,0.466,0.467,0.482,0.462,0.487,0.483,0.478,0.495,0.463,0.462,0.504,0.469,0.502,0.459,0.497,0.49,0.497,0.500,0.515,0.472,0.521,0.538
Sakura,0.435,0.433,0.469,0.439,0.446,0.431,0.438,0.457,0.467,0.501,0.453,0.483,0.462,0.479,0.468,0.467,0.489,0.461,0.468,0.497,0.453,0.471,0.472,0.47,0.479,0.471,0.474,0.483,0.474,0.47,0.484,0.465,0.503,0.479,0.468,0.485,0.500,0.487,0.5,0.535
Menat,0.38,0.428,0.369,0.373,0.382,0.411,0.433,0.427,0.416,0.417,0.458,0.428,0.468,0.463,0.453,0.458,0.539,0.462,0.425,0.437,0.485,0.491,0.424,0.462,0.447,0.49,0.523,0.47,0.505,0.472,0.502,0.523,0.493,0.488,0.442,0.529,0.513,0.500,0.512,0.45
Akuma,0.428,0.422,0.452,0.437,0.417,0.438,0.422,0.445,0.446,0.459,0.452,0.455,0.444,0.451,0.454,0.47,0.428,0.454,0.441,0.468,0.46,0.466,0.469,0.474,0.465,0.473,0.47,0.474,0.487,0.471,0.481,0.456,0.491,0.475,0.479,0.479,0.5,0.488,0.500,0.511
Rashid,0.382,0.426,0.449,0.444,0.442,0.4,0.522,0.393,0.464,0.457,0.452,0.467,0.434,0.47,0.46,0.429,0.451,0.502,0.477,0.442,0.461,0.47,0.472,0.462,0.458,0.465,0.475,0.455,0.465,0.482,0.461,0.446,0.444,0.452,0.467,0.462,0.465,0.55,0.489,0.500
