Sagat,0.45,0.451,0.447,0.4,0.454,0.386,0.455,0.437,0.48,0.446,0.448,0.44,0.518,0.475,0.466,0.553,0.505,0.511,0.505,0.500,0.498,0.479,0.494,0.465,0.536,0.51,0.513,0.499,0.547,0.542,0.527,0.524,0.515,0.526,0.533,0.548,0.529,0.537,0.479,0.529
Zeku,0.44,0.458,0.484,0.457,0.491,0.496,0.434,0.434,0.434,0.464,0.496,0.484,0.479,0.491,0.495,0.511,0.515,0.48,0.494,0.502,0.500,0.497,0.51,0.506,0.473,0.501,0.476,0.497,0.507,0.515,0.495,0.522,0.495,0.513,0.547,0.548,0.536,0.537,0.554,0.541
Necalli,0.386,0.465,0.483,0.459,0.453,0.504,0.456,0.476,0.455,0.52,0.463,0.514,0.47,0.507,0.474,0.496,0.483,0.478,0.487,0.521,0.503,0.500,0.502,0.519,0.506,0.49,0.513,0.503,0.499,0.503,0.491,0.517,0.496,0.517,0.512,0.511,0.532,0.534,0.553,0.549
Karin,0.419,0.449,0.428,0.451,0.447,0.459,0.454,0.479,0.446,0.455,0.452,0.528,0.481,0.476,0.486,0.469,0.48,0.491,0.486,0.506,0.49,0.498,0.500,0.511,0.504,0.496,0.504,0.497,0.517,0.494,0.501,0.526,0.517,0.533,0.531,0.522,0.524,0.535,0.523,0.546
Nash,0.411,0.472,0.446,0.446,0.48,0.457,0.432,0.432,0.493,0.476,0.478,0.474,0.48,0.506,0.477,0.541,0.497,0.501,0.458,0.535,0.494,0.481,0.489,0.500,0.511,0.502,0.504,0.49,0.517,0.516,0.494,0.528,0.508,0.491,0.524,0.508,0.518,0.532,0.58,0.509
Gill,0.436,0.445,0.392,0.437,0.47,0.434,0.438,0.439,0.475,0.45,0.476,0.472,0.462,0.468,0.47,0.513,0.504,0.5,0.474,0.464,0.527,0.494,0.496,0.489,0.500,0.489,0.484,0.51,0.53,0.513,0.493,0.523,0.525,0.551,0.528,0.529,0.517,0.546,0.477,0.518
Kolin,0.432,0.445,0.46,0.465,0.463,0.511,0.438,0.494,0.432,0.455,0.476,0.487,0.478,0.484,0.482,0.466,0.436,0.488,0.465,0.49,0.499,0.51,0.504,0.498,0.511,0.500,0.476,0.497,0.506,0.509,0.49,0.509,0.517,0.514,0.522,0.533,0.51,0.518,0.547,0.54
ChunLi,0.445,0.442,0.422,0.48,0.451,0.419,0.464,0.493,0.48,0.47,0.445,0.499,0.47,0.461,0.488,0.469,0.477,0.483,0.473,0.487,0.525,0.487,0.496,0.496,0.516,0.524,0.500,0.477,0.492,0.514,0.5,0.51,0.514,0.49,0.501,0.491,0.504,0.51,0.498,0.516
Ibuki,0.431,0.446,0.44,0.438,0.45,0.473,0.444,0.445,0.434,0.455,0.5,0.493,0.468,0.495,0.491,0.461,0.479,0.476,0.49,0.501,0.503,0.497,0.503,0.51,0.49,0.503,0.523,0.500,0.507,0.464,0.492,0.517,0.486,0.51,0.503,0.503,0.511,0.522,0.555,0.516
Ken,0.428,0.436,0.462,0.471,0.463,0.459,0.453,0.481,0.48,0.499,0.476,0.443,0.473,0.477,0.501,0.484,0.499,0.483,0.511,0.453,0.493,0.501,0.483,0.484,0.47,0.494,0.508,0.493,0.500,0.487,0.516,0.485,0.498,0.518,0.496,0.51,0.511,0.52,0.528,0.545
Seth,0.379,0.402,0.415,0.424,0.439,0.434,0.448,0.433,0.415,0.423,0.453,0.48,0.454,0.462,0.479,0.45,0.44,0.464,0.507,0.458,0.485,0.497,0.506,0.484,0.487,0.491,0.486,0.536,0.513,0.500,0.497,0.516,0.505,0.525,0.545,0.546,0.526,0.528,0.472,0.545
Juri,0.404,0.441,0.439,0.427,0.424,0.467,0.456,0.43,0.412,0.46,0.482,0.498,0.448,0.465,0.447,0.477,0.477,0.461,0.477,0.473,0.505,0.509,0.499,0.506,0.507,0.51,0.5,0.508,0.484,0.503,0.500,0.498,0.512,0.492,0.501,0.515,0.514,0.535,0.535,0.51
Ryu,0.445,0.442,0.45,0.443,0.438,0.41,0.452,0.47,0.457,0.476,0.451,0.455,0.484,0.436,0.478,0.474,0.51,0.464,0.499,0.476,0.478,0.483,0.474,0.472,0.477,0.491,0.49,0.483,0.515,0.484,0.502,0.500,0.508,0.521,0.511,0.494,0.509,0.52,0.484,0.524
Lucia,0.397,0.445,0.42,0.43,0.468,0.452,0.438,0.436,0.476,0.471,0.459,0.458,0.475,0.478,0.479,0.476,0.451,0.478,0.489,0.485,0.505,0.504,0.483,0.492,0.475,0.483,0.486,0.514,0.502,0.495,0.488,0.492,0.500,0.491,0.484,0.517,0.515,0.522,0.548,0.551
R.Mika,0.434,0.451,0.459,0.485,0.466,0.461,0.468,0.472,0.466,0.44,0.426,0.473,0.452,0.468,0.486,0.427,0.453,0.486,0.486,0.474,0.487,0.483,0.467,0.509,0.449,0.486,0.51,0.49,0.482,0.475,0.508,0.479,0.509,0.500,0.503,0.492,0.522,0.509,0.556,0.52
Kage,0.431,0.428,0.442,0.429,0.443,0.458,0.454,0.452,0.46,0.471,0.447,0.467,0.472,0.488,0.46,0.447,0.48,0.476,0.496,0.467,0.453,0.488,0.469,0.476,0.472,0.478,0.499,0.497,0.504,0.455,0.499,0.489,0.517,0.497,0.500,0.511,0.512,0.529,0.517,0.538
Cammy,0.397,0.435,0.475,0.443,0.434,0.466,0.426,0.452,0.432,0.41,0.458,0.46,0.426,0.469,0.443,0.445,0.438,0.447,0.468,0.452,0.452,0.489,0.478,0.492,0.471,0.467,0.509,0.497,0.49,0.454,0.485,0.506,0.484,0.508,0.489,0.500,0.509,0.524,0.499,0.521
Akuma,0.428,0.436,0.424,0.436,0.417,0.408,0.446,0.456,0.458,0.466,0.447,0.456,0.474,0.452,0.475,0.44,0.469,0.465,0.49,0.471,0.464,0.468,0.476,0.482,0.483,0.49,0.496,0.489,0.489,0.474,0.486,0.492,0.485,0.478,0.488,0.491,0.500,0.517,0.502,0.519
Sakura,0.426,0.424,0.446,0.425,0.439,0.427,0.43,0.446,0.476,0.493,0.468,0.454,0.455,0.453,0.474,0.475,0.456,0.453,0.501,0.463,0.464,0.466,0.465,0.468,0.454,0.482,0.49,0.478,0.48,0.472,0.465,0.48,0.478,0.491,0.471,0.476,0.483,0.500,0.541,0.514
Menat,0.331,0.428,0.436,0.371,0.362,0.424,0.405,0.38,0.418,0.394,0.468,0.475,0.47,0.469,0.399,0.542,0.444,0.454,0.414,0.521,0.446,0.447,0.477,0.42,0.523,0.453,0.502,0.445,0.472,0.528,0.465,0.516,0.452,0.444,0.483,0.501,0.498,0.459,0.500,0.412
Rashid,0.396,0.434,0.467,0.458,0.448,0.53,0.404,0.429,0.454,0.46,0.482,0.433,0.415,0.467,0.479,0.433,0.421,0.465,0.439,0.471,0.459,0.451,0.454,0.491,0.482,0.46,0.484,0.484,0.455,0.455,0.49,0.476,0.449,0.48,0.462,0.479,0.481,0.486,0.588,0.500
