Birdie,0.485,0.465,0.472,0.518,0.479,0.479,0.469,0.445,0.478,0.488,0.500,0.502,0.493,0.511,0.515,0.549,0.503,0.538,0.561,0.518,0.54,0.563,0.57,0.543,0.541,0.514,0.522,0.546,0.503,0.527,0.533,0.509,0.593,0.545,0.538,0.531,0.524,0.553,0.548,0.53
Falke,0.438,0.493,0.433,0.428,0.471,0.448,0.452,0.487,0.422,0.491,0.498,0.500,0.496,0.494,0.506,0.587,0.544,0.491,0.478,0.555,0.516,0.538,0.524,0.523,0.503,0.525,0.511,0.516,0.5,0.536,0.546,0.538,0.539,0.536,0.551,0.528,0.552,0.538,0.567,0.527
Guile,0.488,0.485,0.471,0.47,0.504,0.505,0.507,0.525,0.46,0.466,0.507,0.504,0.500,0.503,0.496,0.489,0.483,0.521,0.471,0.554,0.484,0.484,0.519,0.521,0.493,0.52,0.538,0.502,0.537,0.503,0.543,0.554,0.518,0.517,0.515,0.546,0.542,0.526,0.565,0.561
Cody,0.491,0.46,0.463,0.487,0.508,0.509,0.493,0.498,0.434,0.515,0.489,0.506,0.497,0.500,0.487,0.505,0.509,0.509,0.48,0.5,0.521,0.512,0.499,0.525,0.536,0.529,0.524,0.522,0.522,0.529,0.508,0.543,0.529,0.526,0.554,0.543,0.537,0.543,0.576,0.59
Jam,0.464,0.505,0.441,0.514,0.449,0.468,0.465,0.47,0.494,0.491,0.485,0.494,0.504,0.513,0.500,0.485,0.465,0.518,0.512,0.521,0.533,0.562,0.524,0.497,0.496,0.526,0.549,0.517,0.527,0.542,0.525,0.508,0.564,0.52,0.531,0.531,0.525,0.536,0.524,0.521
Zangief,0.484,0.457,0.514,0.529,0.478,0.46,0.457,0.398,0.352,0.477,0.451,0.413,0.511,0.495,0.515,0.500,0.552,0.466,0.431,0.432,0.541,0.539,0.534,0.486,0.514,0.496,0.485,0.52,0.487,0.539,0.526,0.518,0.55,0.542,0.565,0.509,0.556,0.474,0.569,0.556
Laura,0.481,0.468,0.524,0.509,0.535,0.454,0.529,0.482,0.528,0.514,0.497,0.456,0.517,0.492,0.535,0.448,0.500,0.502,0.509,0.487,0.515,0.51,0.527,0.522,0.507,0.522,0.522,0.509,0.553,0.528,0.502,0.491,0.502,0.505,0.532,0.502,0.505,0.552,0.538,0.578
G,0.433,0.421,0.475,0.449,0.484,0.491,0.48,0.458,0.471,0.46,0.462,0.509,0.479,0.491,0.482,0.534,0.498,0.500,0.507,0.481,0.525,0.503,0.517,0.527,0.518,0.506,0.495,0.525,0.492,0.503,0.529,0.518,0.537,0.529,0.499,0.529,0.536,0.565,0.571,0.536
Poison,0.412,0.437,0.448,0.427,0.484,0.483,0.433,0.416,0.44,0.429,0.439,0.522,0.529,0.52,0.488,0.569,0.492,0.493,0.500,0.524,0.506,0.487,0.516,0.525,0.522,0.509,0.527,0.528,0.516,0.525,0.55,0.521,0.511,0.512,0.503,0.528,0.534,0.523,0.522,0.497
Sagat,0.458,0.45,0.407,0.446,0.432,0.504,0.468,0.46,0.413,0.435,0.482,0.445,0.446,0.5,0.479,0.568,0.513,0.519,0.476,0.500,0.483,0.498,0.495,0.499,0.483,0.518,0.524,0.518,0.477,0.52,0.527,0.545,0.549,0.516,0.526,0.533,0.529,0.506,0.564,0.537
Ibuki,0.443,0.48,0.467,0.444,0.441,0.455,0.433,0.471,0.499,0.456,0.46,0.484,0.516,0.479,0.467,0.459,0.485,0.475,0.494,0.517,0.500,0.51,0.509,0.501,0.504,0.521,0.525,0.499,0.517,0.51,0.513,0.516,0.499,0.509,0.524,0.521,0.514,0.541,0.531,0.537
Karin,0.415,0.452,0.456,0.448,0.463,0.462,0.452,0.47,0.459,0.458,0.437,0.462,0.516,0.488,0.438,0.461,0.49,0.497,0.513,0.502,0.49,0.500,0.497,0.505,0.511,0.49,0.502,0.512,0.517,0.502,0.513,0.516,0.487,0.525,0.509,0.543,0.53,0.502,0.526,0.527
Kolin,0.44,0.44,0.466,0.458,0.5,0.456,0.454,0.455,0.517,0.47,0.43,0.476,0.481,0.501,0.476,0.466,0.473,0.483,0.484,0.505,0.492,0.503,0.500,0.502,0.513,0.501,0.501,0.487,0.521,0.491,0.513,0.52,0.507,0.516,0.523,0.521,0.513,0.546,0.555,0.547
Zeku,0.439,0.448,0.461,0.439,0.444,0.472,0.48,0.476,0.507,0.479,0.457,0.477,0.479,0.475,0.503,0.514,0.478,0.473,0.475,0.501,0.499,0.495,0.498,0.500,0.489,0.48,0.49,0.482,0.516,0.467,0.511,0.513,0.508,0.523,0.524,0.521,0.552,0.543,0.552,0.533
Necalli,0.413,0.467,0.451,0.444,0.47,0.454,0.439,0.509,0.48,0.467,0.459,0.497,0.507,0.464,0.504,0.486,0.493,0.482,0.478,0.517,0.496,0.489,0.487,0.511,0.500,0.482,0.498,0.506,0.52,0.513,0.516,0.504,0.497,0.502,0.531,0.517,0.514,0.516,0.534,0.546
Lucia,0.406,0.451,0.452,0.445,0.443,0.447,0.476,0.501,0.469,0.476,0.486,0.475,0.48,0.471,0.474,0.505,0.478,0.494,0.491,0.482,0.479,0.51,0.499,0.52,0.518,0.500,0.491,0.505,0.507,0.507,0.503,0.519,0.503,0.496,0.505,0.498,0.53,0.543,0.531,0.555
Gill,0.446,0.447,0.417,0.421,0.458,0.463,0.476,0.454,0.436,0.46,0.478,0.489,0.462,0.476,0.451,0.515,0.478,0.505,0.473,0.476,0.475,0.498,0.499,0.51,0.502,0.509,0.500,0.5,0.503,0.482,0.507,0.529,0.533,0.526,0.523,0.532,0.522,0.473,0.557,0.529
Juri,0.415,0.462,0.423,0.453,0.45,0.447,0.435,0.465,0.481,0.46,0.454,0.484,0.498,0.478,0.483,0.48,0.491,0.475,0.472,0.482,0.501,0.488,0.513,0.518,0.494,0.495,0.5,0.500,0.501,0.501,0.518,0.501,0.506,0.503,0.508,0.535,0.519,0.528,0.546,0.545
Nash,0.417,0.467,0.433,0.426,0.429,0.449,0.474,0.47,0.478,0.461,0.497,0.5,0.463,0.478,0.473,0.513,0.447,0.508,0.484,0.523,0.483,0.483,0.479,0.484,0.48,0.493,0.497,0.499,0.500,0.504,0.513,0.501,0.492,0.5,0.492,0.519,0.508,0.568,0.517,0.525
ChunLi,0.433,0.449,0.472,0.454,0.482,0.454,0.447,0.468,0.432,0.466,0.473,0.464,0.497,0.471,0.458,0.461,0.472,0.497,0.475,0.48,0.49,0.498,0.509,0.533,0.487,0.493,0.518,0.499,0.496,0.500,0.499,0.48,0.512,0.496,0.486,0.507,0.497,0.479,0.515,0.525
Ryu,0.463,0.457,0.45,0.445,0.47,0.491,0.454,0.474,0.443,0.473,0.468,0.454,0.457,0.492,0.475,0.474,0.498,0.471,0.45,0.473,0.487,0.487,0.487,0.489,0.484,0.497,0.493,0.482,0.487,0.501,0.500,0.512,0.484,0.504,0.517,0.507,0.504,0.487,0.518,0.543
Ken,0.443,0.445,0.474,0.446,0.487,0.471,0.479,0.498,0.48,0.474,0.491,0.462,0.446,0.457,0.492,0.482,0.509,0.482,0.48,0.455,0.484,0.484,0.48,0.488,0.496,0.481,0.471,0.499,0.499,0.52,0.488,0.500,0.478,0.494,0.519,0.49,0.501,0.51,0.527,0.566
Seth,0.387,0.414,0.414,0.436,0.426,0.437,0.465,0.426,0.436,0.448,0.407,0.461,0.482,0.471,0.436,0.45,0.498,0.463,0.489,0.451,0.501,0.513,0.493,0.492,0.503,0.497,0.467,0.494,0.508,0.488,0.516,0.522,0.500,0.532,0.514,0.535,0.535,0.453,0.56,0.545
Kage,0.431,0.445,0.441,0.45,0.452,0.45,0.474,0.469,0.478,0.47,0.455,0.464,0.483,0.474,0.48,0.458,0.495,0.471,0.488,0.484,0.491,0.476,0.484,0.477,0.498,0.505,0.474,0.497,0.501,0.504,0.496,0.506,0.468,0.500,0.528,0.533,0.514,0.51,0.521,0.539
R.Mika,0.429,0.445,0.485,0.475,0.467,0.439,0.464,0.452,0.484,0.477,0.462,0.449,0.485,0.446,0.469,0.435,0.468,0.501,0.497,0.474,0.476,0.492,0.477,0.476,0.469,0.495,0.477,0.492,0.508,0.514,0.483,0.481,0.486,0.472,0.500,0.519,0.52,0.542,0.517,0.512
Sakura,0.438,0.42,0.429,0.421,0.461,0.428,0.43,0.491,0.439,0.474,0.469,0.472,0.454,0.457,0.469,0.491,0.498,0.472,0.472,0.467,0.479,0.457,0.48,0.479,0.483,0.502,0.468,0.465,0.481,0.493,0.493,0.51,0.465,0.467,0.481,0.500,0.495,0.524,0.511,0.526
Akuma,0.448,0.441,0.441,0.446,0.472,0.454,0.442,0.47,0.438,0.467,0.476,0.448,0.458,0.464,0.475,0.444,0.496,0.464,0.466,0.471,0.486,0.47,0.487,0.448,0.486,0.47,0.478,0.481,0.492,0.503,0.496,0.5,0.465,0.486,0.48,0.505,0.500,0.493,0.501,0.527
Menat,0.359,0.428,0.372,0.398,0.408,0.448,0.372,0.431,0.414,0.414,0.448,0.462,0.474,0.457,0.464,0.526,0.448,0.435,0.477,0.494,0.459,0.498,0.454,0.457,0.484,0.457,0.527,0.472,0.432,0.521,0.513,0.49,0.547,0.49,0.458,0.476,0.507,0.500,0.521,0.447
Cammy,0.351,0.426,0.427,0.408,0.446,0.403,0.435,0.411,0.46,0.43,0.452,0.433,0.435,0.424,0.476,0.431,0.462,0.429,0.478,0.436,0.469,0.474,0.445,0.448,0.466,0.469,0.444,0.454,0.483,0.485,0.482,0.473,0.44,0.479,0.483,0.489,0.499,0.479,0.500,0.519
Rashid,0.396,0.443,0.445,0.402,0.452,0.407,0.451,0.452,0.529,0.473,0.47,0.473,0.439,0.41,0.479,0.444,0.422,0.464,0.503,0.463,0.463,0.473,0.453,0.467,0.454,0.445,0.471,0.455,0.475,0.475,0.457,0.434,0.455,0.461,0.488,0.474,0.473,0.553,0.481,0.500
