Ibuki,0.412,0.433,0.44,0.451,0.454,0.482,0.436,0.436,0.46,0.444,0.498,0.474,0.478,0.493,0.458,0.497,0.468,0.475,0.52,0.505,0.505,0.503,0.53,0.491,0.521,0.505,0.500,0.458,0.498,0.472,0.517,0.507,0.529,0.518,0.496,0.504,0.533,0.528,0.514,0.524
Seth,0.371,0.42,0.423,0.427,0.428,0.442,0.452,0.447,0.424,0.406,0.459,0.453,0.458,0.488,0.469,0.487,0.458,0.464,0.474,0.517,0.51,0.469,0.494,0.495,0.481,0.487,0.542,0.500,0.482,0.507,0.525,0.52,0.507,0.52,0.55,0.539,0.465,0.53,0.537,0.56
Gill,0.434,0.448,0.43,0.398,0.433,0.424,0.452,0.429,0.437,0.481,0.487,0.477,0.446,0.456,0.467,0.469,0.507,0.496,0.484,0.489,0.484,0.46,0.486,0.487,0.481,0.53,0.502,0.518,0.500,0.497,0.516,0.531,0.514,0.539,0.527,0.517,0.453,0.521,0.518,0.528
Juri,0.403,0.438,0.429,0.453,0.435,0.474,0.43,0.443,0.461,0.441,0.479,0.439,0.458,0.495,0.475,0.488,0.476,0.473,0.482,0.509,0.493,0.485,0.504,0.508,0.501,0.499,0.528,0.493,0.503,0.500,0.502,0.482,0.523,0.506,0.502,0.523,0.528,0.549,0.518,0.523
Ryu,0.46,0.453,0.458,0.439,0.451,0.418,0.452,0.451,0.482,0.459,0.453,0.496,0.491,0.456,0.482,0.502,0.487,0.468,0.439,0.48,0.468,0.476,0.477,0.496,0.488,0.49,0.484,0.475,0.484,0.498,0.500,0.518,0.501,0.52,0.505,0.504,0.471,0.52,0.516,0.531
Ken,0.443,0.438,0.471,0.465,0.472,0.452,0.468,0.451,0.496,0.488,0.465,0.482,0.447,0.443,0.485,0.5,0.484,0.483,0.476,0.485,0.477,0.463,0.489,0.503,0.513,0.488,0.493,0.48,0.469,0.518,0.482,0.500,0.505,0.518,0.501,0.515,0.515,0.506,0.517,0.549
Zeku,0.436,0.446,0.422,0.472,0.448,0.507,0.464,0.43,0.449,0.441,0.467,0.488,0.455,0.476,0.47,0.474,0.494,0.478,0.487,0.476,0.502,0.48,0.478,0.488,0.458,0.491,0.471,0.493,0.486,0.477,0.5,0.495,0.500,0.499,0.528,0.525,0.537,0.524,0.523,0.522
R.Mika,0.441,0.437,0.47,0.443,0.488,0.471,0.468,0.471,0.435,0.461,0.431,0.433,0.438,0.476,0.474,0.47,0.44,0.487,0.498,0.491,0.464,0.467,0.498,0.486,0.506,0.476,0.482,0.48,0.461,0.494,0.48,0.482,0.501,0.500,0.489,0.495,0.555,0.522,0.529,0.513
Kage,0.442,0.433,0.439,0.467,0.433,0.461,0.437,0.458,0.47,0.459,0.455,0.453,0.461,0.464,0.472,0.496,0.455,0.466,0.467,0.475,0.462,0.491,0.495,0.479,0.488,0.499,0.504,0.45,0.473,0.498,0.495,0.499,0.472,0.511,0.500,0.511,0.507,0.514,0.513,0.541
Cammy,0.368,0.436,0.452,0.468,0.432,0.466,0.433,0.44,0.414,0.452,0.446,0.426,0.424,0.467,0.459,0.474,0.444,0.454,0.477,0.468,0.474,0.444,0.494,0.456,0.494,0.492,0.496,0.461,0.484,0.477,0.496,0.485,0.475,0.505,0.489,0.500,0.484,0.512,0.521,0.526
Menat,0.329,0.439,0.368,0.442,0.392,0.411,0.393,0.396,0.409,0.421,0.431,0.439,0.467,0.475,0.401,0.414,0.548,0.431,0.49,0.466,0.482,0.499,0.456,0.446,0.5,0.457,0.467,0.535,0.547,0.472,0.529,0.485,0.463,0.445,0.493,0.516,0.500,0.487,0.506,0.444
Sakura,0.429,0.424,0.46,0.444,0.434,0.405,0.441,0.436,0.499,0.45,0.459,0.44,0.462,0.455,0.474,0.492,0.479,0.464,0.459,0.46,0.46,0.459,0.479,0.481,0.483,0.476,0.472,0.47,0.479,0.451,0.48,0.494,0.476,0.478,0.486,0.488,0.513,0.500,0.491,0.533
Akuma,0.437,0.434,0.458,0.425,0.441,0.408,0.42,0.453,0.472,0.449,0.453,0.466,0.468,0.454,0.465,0.481,0.438,0.468,0.466,0.473,0.464,0.463,0.48,0.477,0.487,0.473,0.486,0.463,0.482,0.482,0.484,0.483,0.477,0.471,0.487,0.479,0.494,0.509,0.500,0.511
Rashid,0.393,0.431,0.437,0.473,0.459,0.507,0.452,0.428,0.46,0.468,0.451,0.428,0.419,0.433,0.486,0.454,0.442,0.456,0.491,0.46,0.458,0.48,0.505,0.458,0.47,0.468,0.476,0.44,0.472,0.477,0.469,0.451,0.478,0.487,0.459,0.474,0.556,0.467,0.489,0.500
