Laura,0.437,0.453,0.443,0.484,0.416,0.498,0.47,0.472,0.469,0.491,0.498,0.476,0.451,0.474,0.469,0.517,0.500,0.517,0.515,0.51,0.501,0.518,0.493,0.542,0.504,0.483,0.496,0.536,0.524,0.527,0.539,0.498,0.508,0.538,0.524,0.562,0.587,0.558,0.612,0.582
Dhalsim,0.355,0.441,0.461,0.421,0.545,0.425,0.455,0.509,0.549,0.445,0.496,0.537,0.519,0.484,0.432,0.525,0.484,0.500,0.53,0.524,0.493,0.481,0.469,0.525,0.464,0.504,0.532,0.464,0.491,0.537,0.532,0.508,0.488,0.581,0.507,0.595,0.571,0.57,0.609,0.528
Gill,0.437,0.446,0.469,0.437,0.525,0.466,0.472,0.463,0.483,0.458,0.473,0.484,0.467,0.494,0.538,0.453,0.485,0.47,0.500,0.507,0.531,0.52,0.531,0.456,0.512,0.532,0.527,0.513,0.517,0.511,0.51,0.524,0.539,0.458,0.572,0.515,0.491,0.517,0.564,0.56
Poison,0.394,0.43,0.474,0.448,0.553,0.451,0.433,0.496,0.497,0.433,0.521,0.468,0.515,0.486,0.512,0.444,0.49,0.476,0.493,0.500,0.505,0.493,0.498,0.497,0.499,0.541,0.512,0.52,0.499,0.506,0.503,0.535,0.551,0.498,0.523,0.515,0.546,0.553,0.534,0.532
Lucia,0.402,0.456,0.442,0.432,0.501,0.474,0.491,0.463,0.483,0.482,0.467,0.502,0.472,0.471,0.528,0.469,0.499,0.507,0.469,0.495,0.500,0.501,0.498,0.454,0.518,0.521,0.512,0.503,0.502,0.525,0.52,0.53,0.539,0.469,0.558,0.513,0.561,0.535,0.529,0.579
Zeku,0.43,0.462,0.461,0.439,0.507,0.501,0.455,0.483,0.48,0.498,0.495,0.448,0.481,0.472,0.514,0.455,0.482,0.519,0.48,0.507,0.5,0.500,0.522,0.453,0.506,0.529,0.518,0.498,0.506,0.488,0.514,0.541,0.524,0.487,0.565,0.521,0.546,0.509,0.52,0.532
Kage,0.425,0.436,0.459,0.454,0.461,0.468,0.481,0.472,0.453,0.466,0.474,0.484,0.468,0.473,0.517,0.471,0.507,0.531,0.469,0.502,0.502,0.478,0.500,0.481,0.512,0.519,0.47,0.487,0.513,0.519,0.52,0.523,0.526,0.518,0.544,0.495,0.528,0.546,0.536,0.588
CLAW,0.463,0.486,0.448,0.451,0.441,0.473,0.541,0.443,0.512,0.52,0.476,0.434,0.529,0.495,0.455,0.491,0.458,0.475,0.544,0.503,0.546,0.547,0.519,0.500,0.533,0.505,0.552,0.528,0.52,0.508,0.512,0.507,0.503,0.494,0.508,0.568,0.601,0.526,0.567,0.516
Juri,0.371,0.443,0.453,0.436,0.458,0.446,0.451,0.452,0.486,0.447,0.496,0.466,0.46,0.446,0.488,0.449,0.496,0.536,0.488,0.501,0.482,0.494,0.488,0.467,0.500,0.499,0.488,0.512,0.527,0.514,0.516,0.509,0.525,0.512,0.543,0.508,0.559,0.559,0.546,0.555
Sakura,0.415,0.428,0.463,0.441,0.491,0.441,0.493,0.454,0.454,0.466,0.453,0.506,0.461,0.471,0.516,0.463,0.517,0.496,0.468,0.459,0.479,0.471,0.481,0.495,0.501,0.500,0.478,0.488,0.487,0.519,0.503,0.499,0.526,0.52,0.534,0.488,0.532,0.541,0.522,0.594
Seth,0.367,0.415,0.453,0.433,0.451,0.461,0.424,0.475,0.45,0.452,0.48,0.43,0.443,0.46,0.532,0.427,0.504,0.468,0.473,0.488,0.488,0.482,0.53,0.448,0.512,0.522,0.500,0.498,0.524,0.501,0.506,0.533,0.528,0.445,0.558,0.525,0.487,0.513,0.529,0.56
Kolin,0.411,0.438,0.423,0.441,0.456,0.448,0.436,0.489,0.489,0.465,0.487,0.457,0.456,0.478,0.505,0.472,0.464,0.536,0.487,0.48,0.497,0.502,0.513,0.472,0.488,0.512,0.502,0.500,0.488,0.521,0.498,0.51,0.524,0.485,0.538,0.51,0.547,0.497,0.532,0.547
Ibuki,0.41,0.427,0.437,0.443,0.446,0.452,0.459,0.455,0.463,0.457,0.493,0.457,0.491,0.457,0.48,0.466,0.476,0.509,0.483,0.501,0.498,0.494,0.487,0.48,0.473,0.513,0.476,0.512,0.500,0.496,0.514,0.508,0.516,0.495,0.515,0.503,0.544,0.537,0.53,0.552
Necalli,0.367,0.458,0.425,0.445,0.421,0.432,0.466,0.446,0.465,0.451,0.495,0.448,0.482,0.448,0.453,0.461,0.473,0.463,0.489,0.494,0.475,0.512,0.481,0.492,0.486,0.481,0.499,0.479,0.504,0.500,0.517,0.498,0.493,0.531,0.501,0.555,0.536,0.53,0.576,0.558
Nash,0.39,0.463,0.447,0.439,0.454,0.457,0.459,0.453,0.485,0.448,0.442,0.461,0.503,0.476,0.46,0.46,0.461,0.468,0.49,0.497,0.48,0.486,0.48,0.488,0.484,0.497,0.494,0.502,0.486,0.483,0.500,0.506,0.493,0.496,0.498,0.543,0.578,0.539,0.564,0.546
Akuma,0.419,0.43,0.449,0.452,0.444,0.437,0.468,0.461,0.45,0.458,0.449,0.475,0.46,0.453,0.487,0.466,0.502,0.492,0.476,0.465,0.47,0.459,0.477,0.493,0.491,0.501,0.467,0.49,0.492,0.502,0.494,0.500,0.52,0.51,0.52,0.493,0.498,0.549,0.513,0.568
Ryu,0.417,0.434,0.452,0.433,0.452,0.433,0.459,0.448,0.429,0.445,0.428,0.473,0.437,0.438,0.459,0.484,0.492,0.512,0.461,0.449,0.461,0.476,0.474,0.497,0.475,0.474,0.472,0.476,0.484,0.507,0.507,0.48,0.500,0.528,0.511,0.511,0.5,0.559,0.548,0.564
Jam,0.428,0.499,0.405,0.462,0.382,0.432,0.45,0.475,0.461,0.47,0.473,0.397,0.501,0.468,0.417,0.442,0.462,0.419,0.542,0.502,0.531,0.513,0.482,0.506,0.488,0.48,0.555,0.515,0.505,0.469,0.504,0.49,0.472,0.500,0.468,0.602,0.51,0.524,0.583,0.536
Cammy,0.337,0.418,0.396,0.406,0.406,0.425,0.392,0.402,0.423,0.425,0.426,0.437,0.431,0.42,0.439,0.464,0.476,0.493,0.428,0.477,0.442,0.435,0.456,0.492,0.457,0.466,0.442,0.462,0.485,0.499,0.502,0.48,0.489,0.532,0.500,0.536,0.491,0.561,0.566,0.544
Karin,0.39,0.439,0.446,0.427,0.403,0.444,0.442,0.453,0.444,0.453,0.503,0.38,0.492,0.462,0.461,0.418,0.438,0.405,0.485,0.485,0.487,0.48,0.505,0.433,0.492,0.512,0.475,0.49,0.497,0.445,0.457,0.507,0.489,0.398,0.464,0.500,0.506,0.469,0.51,0.477
Menat,0.353,0.409,0.38,0.376,0.517,0.383,0.387,0.432,0.429,0.391,0.466,0.417,0.476,0.437,0.469,0.369,0.413,0.429,0.509,0.454,0.44,0.454,0.472,0.399,0.441,0.468,0.513,0.453,0.456,0.464,0.422,0.502,0.5,0.49,0.509,0.494,0.500,0.515,0.453,0.434
ChunLi,0.389,0.415,0.398,0.417,0.383,0.403,0.442,0.418,0.425,0.441,0.456,0.433,0.432,0.444,0.388,0.455,0.442,0.43,0.483,0.447,0.465,0.491,0.454,0.474,0.441,0.459,0.488,0.503,0.463,0.47,0.461,0.451,0.441,0.476,0.439,0.531,0.485,0.500,0.543,0.516
R.Mika,0.383,0.426,0.4,0.435,0.355,0.427,0.418,0.432,0.437,0.445,0.45,0.373,0.446,0.473,0.432,0.422,0.388,0.391,0.436,0.466,0.471,0.48,0.464,0.433,0.454,0.478,0.471,0.468,0.47,0.425,0.436,0.487,0.452,0.417,0.434,0.49,0.547,0.457,0.500,0.458
Rashid,0.34,0.415,0.351,0.362,0.386,0.395,0.407,0.371,0.441,0.411,0.387,0.431,0.394,0.398,0.367,0.447,0.418,0.472,0.44,0.468,0.421,0.468,0.413,0.484,0.445,0.406,0.44,0.453,0.448,0.442,0.454,0.433,0.436,0.464,0.456,0.523,0.566,0.484,0.542,0.500
